"OrderId","Symbol","TimeOpen","TimeClose","Type","ExitType","OrderId.1","LOTsize","OpenPrice","SLprice","TPprice","ClosePrice","Profit_Perc","OrderProfit","Account_Balance","Drawdown","Spread","Commission","HighestHigh","LowestLow","Profit_Per_Pip","Bars_In_Market","Max_Profit","Max_Loss","Performance_In_Product","Performance_In_Product_Only_Negative","Distance_ML","Distance_MP"
582,"AAPL","2012.01.03 09:45","2012.01.03 12:30","BUY","CLOSE / STOPLOSS",582,5000,394.9,394.2,398.28,394.2,0.00226006406528256,600,266079.2,1,0.02,50,396.48,394.28,1,12,-0.51,1.77,1.00226006406528,0,1.12903225806449,0
583,"AAPL","2012.01.04 11:30","2012.01.04 12:30","BUY","CLOSE",583,5000,396.72,395.67,401.83,397.99,0.023869560183619,6350,272379.2,1,0.02,50,398.33,396.65,1,5,3.03,0.13,1.02386956018362,0,0,0.788819875776415
584,"AAPL","2012.01.05 10:30","2012.01.05 12:30","BUY","CLOSE",584,5000,398.68,397.74,403.28,400.12,0.0264385897656212,7200,279529.2,1,0.02,50,400.11,397.97,1,9,2.63,1.51,1.02643858976562,0,0,1.006993006993
585,"AAPL","2012.01.06 09:45","2012.01.06 10:00","BUY","STOPLOSS",585,5000,404.48,403.49,409.33,403.49,-0.0177115148461839,-4950,274529.2,0.98,0.02,50,404.52,403.49,1,2,0.07,2,0.982288485153816,1.98228848515382,1,0
586,"AAPL","2012.01.09 09:45","2012.01.09 10:00","BUY","STOPLOSS",586,5000,409.85,409.01,413.91,409.01,-0.0153017059216135,-4200,270279.2,0.97,0.02,50,409.93,409.01,1,2,0.15,2,0.984698294078386,1.98469829407839,1,0
587,"AAPL","2012.01.11 09:45","2012.01.11 10:30","SELL","STOPLOSS",587,5000,404.71,405.66,399.96,405.66,-0.0175776711029011,-4750,265479.2,0.95,0.02,50,405.66,403.02,1,4,3.13,2,0.982422328897099,1.9824223288971,0,1
588,"AAPL","2012.01.12 10:15","2012.01.12 11:15","SELL","STOPLOSS",588,5000,403.47,404.37,398.98,404.37,-0.0169536735219777,-4500,260929.2,0.93,0.02,50,404.37,402.47,1,5,1.88,2,0.983046326478022,1.98304632647802,0,1
589,"AAPL","2012.01.13 09:45","2012.01.13 12:30","SELL","CLOSE",589,5000,403.39,404.16,399.53,402.84,0.0105412773421567,2750,263629.2,1,0.02,50,404.12,402.5,1,12,1.71,1.9,1.01054127734216,0,0.61797752808991,0
590,"AAPL","2012.01.17 09:45","2012.01.17 12:30","BUY","CLOSE",590,5000,408.18,407.36,412.17,409.06,0.0166932747348798,4400,267979.2,1,0.02,50,409.43,407.84,1,12,2.37,0.83,1.01669327473488,0,0,0.703999999999996
591,"AAPL","2012.01.18 10:00","2012.01.18 12:30","BUY","CLOSE",591,5000,410.36,409.5,414.56,411.35,0.0184750299706049,4950,272879.2,1,0.02,50,411.37,410.16,1,11,1.88,0.47,1.0184750299706,0,0,0.980198019801999
592,"AAPL","2012.01.19 09:45","2012.01.19 10:00","BUY","STOPLOSS",592,5000,413.28,412.65,416.32,412.65,-0.0115456849926617,-3150,269679.2,0.99,0.02,50,413.28,412.65,1,2,-1.15,2,0.988454315007338,1.98845431500734,1,0
593,"AAPL","2012.01.20 09:45","2012.01.20 12:30","SELL","CLOSE",593,5000,409.4,410.18,405.5,407.54,0.03449181320124,9300,278929.2,1,0.02,50,409.49,406.67,1,12,5.06,0.23,1.03449181320124,0,0.681318681318696,0
594,"AAPL","2012.01.23 10:00","2012.01.23 12:00","BUY","STOPLOSS",594,4132,410.07,408.72,416.69,408.72,-0.0200022088416765,-5578.2,273301,0.98,0.02,41.32,411.8,408.72,1,9,2.56,2,0.979997791158324,1.97999779115832,1,0
595,"AAPL","2012.01.26 10:00","2012.01.26 10:15","BUY","STOPLOSS",595,4672,430.71,429.54,436.46,429.54,-0.0200038293245445,-5466.24,267793.44,0.96,0.02,46.72,430.69,429.54,1,2,-0.03,2,0.979996170675456,1.97999617067546,1,0
596,"AAPL","2012.01.27 10:00","2012.01.27 10:15","BUY","STOPLOSS",596,5000,429.41,428.5,433.82,428.5,-0.0169936722287379,-4550,263196.72,0.94,0.02,50,429.4,428.5,1,2,-0.02,2,0.983006327771262,1.98300632777126,1,0
597,"AAPL","2012.01.30 10:15","2012.01.30 12:30","BUY","CLOSE",597,5000,431.2,430.17,436.24,435.66,0.0847435985521665,22300,285446.72,1,0.02,50,435.89,431.07,1,10,8.91,0.25,1.08474359855217,0,0,0.950959488272929
598,"AAPL","2012.01.31 10:00","2012.01.31 10:30","BUY","STOPLOSS",598,5000,439.71,438.58,445.23,438.58,-0.0197970039739763,-5650,279746.72,0.98,0.02,50,440.43,438.58,1,3,1.26,2,0.980202996026024,1.98020299602602,1,0
599,"AAPL","2012.02.01 09:45","2012.02.01 10:00","BUY","STOPLOSS",599,5000,439.94,438.99,444.57,438.99,-0.0169826803832371,-4750,274946.72,0.96,0.02,50,440.02,438.99,1,2,0.14,2,0.983017319616763,1.98301731961676,1,0
600,"AAPL","2012.02.02 10:00","2012.02.02 12:30","SELL","CLOSE",600,5000,437.64,438.24,434.66,437.25,0.00709357317904646,1950,276846.72,1,0.02,50,438.53,436.93,1,11,1.29,2.97,1.00709357317905,0,0.549295774647884,0
601,"AAPL","2012.02.03 10:00","2012.02.03 12:30","BUY","CLOSE",601,5000,439.07,438.29,442.86,441.63,0.0462433225364793,12800,289596.72,1,0.02,50,441.83,438.95,1,11,4.99,0.31,1.04624332253648,0,0,0.927536231884062
602,"AAPL","2012.02.06 11:15","2012.02.06 12:30","BUY","CLOSE",602,5000,444.69,443.81,448.98,445.99,0.0224488814792991,6500,296046.72,1,0.02,50,446.63,444.6,1,6,3.35,0.2,1.0224488814793,0,0,0.670103092783512
603,"AAPL","2012.02.07 09:45","2012.02.07 10:00","BUY","STOPLOSS",603,5000,448.54,447.77,452.25,447.77,-0.0130069008872793,-3850,292146.72,0.99,0.02,50,448.61,447.77,1,2,0.12,2,0.986993099112721,1.98699309911272,1,0
604,"AAPL","2012.02.08 10:00","2012.02.08 10:45","BUY","STOPLOSS",604,5000,454.51,453.43,459.79,453.43,-0.0184870271737381,-5400,286696.72,0.97,0.02,50,455.8,453.43,1,4,2.21,2,0.981512972826262,1.98151297282626,1,0
605,"AAPL","2012.02.09 09:45","2012.02.09 11:00","BUY","TAKEPROFIT",605,4587,465.54,464.29,471.66,471.66,0.0979339306586147,28072.44,314719.16,1,0.02,45.87,471.66,464.64,1,6,9.79,1.44,1.09793393065861,0,0,1
606,"AAPL","2012.02.14 09:45","2012.02.14 12:30","BUY","CLOSE",606,4224,483.43,481.94,490.78,484.12,0.0092621779242843,2914.56,317587.85,1,0.02,42.24,485.25,482.49,1,12,2.44,1.26,1.00926217792428,0,0,0.379120879120879
607,"AAPL","2012.02.15 09:45","2012.02.15 10:45","BUY","TAKEPROFIT",607,3509,494.83,493.02,503.74,503.74,0.0984588954008814,31265.19,348810.8,1,0.02,35.09,503.74,494.71,1,5,9.85,0.13,1.09845889540088,0,0,1
608,"AAPL","2012.02.21 09:45","2012.02.21 12:30","BUY","CLOSE",608,4415,487.18,485.6,494.94,492.48,0.0670903945690466,23399.5,372175.21,1,0.02,44.15,493.98,484.53,1,12,8.61,3.35,1.06709039456905,0,0,0.779411764705883
609,"AAPL","2012.02.22 09:45","2012.02.22 10:00","BUY","STOPLOSS",609,3265,492.86,490.58,504.15,490.58,-0.0200042425913056,-7444.2,364686.86,0.98,0.02,32.65,493.5,490.58,1,2,0.56,2,0.979995757408694,1.97999575740869,1,0
610,"AAPL","2012.02.23 10:00","2012.02.23 12:30","BUY","CLOSE",610,4962,494.87,493.4,502.1,494.95,0.00108859294398345,396.96,365051.17,1,0.02,49.62,497.72,493.46,1,11,3.88,1.92,1.00108859294398,0,0,0.0280701754385907
611,"AAPL","2012.02.24 09:45","2012.02.24 12:30","BUY","CLOSE",611,3460,499.99,497.88,510.42,500.16,0.00161150000595911,588.2,365589.75,1,0.02,34.6,500.6,498.95,1,12,0.58,0.99,1.00161150000596,0,0,0.278688524590184
612,"AAPL","2012.02.27 11:30","2012.02.27 12:30","BUY","CLOSE",612,4276,503.29,501.58,511.7,504.23,0.0109954407700181,4019.44,369574.59,1,0.02,42.76,504.84,503.1,1,5,1.81,0.22,1.01099544077002,0,0,0.606451612903257
613,"AAPL","2012.02.28 10:00","2012.02.28 12:30","BUY","CLOSE",613,5000,509.35,507.88,516.56,511.4,0.0277378000157653,10250,379781.83,1,0.02,50,512.47,508.62,1,11,4.22,0.99,1.02773780001577,0,0,0.657051282051273
614,"AAPL","2012.03.01 11:30","2012.03.01 12:15","SELL","STOPLOSS",614,2532,519.65,522.65,504.64,522.65,-0.0200035904285395,-7596,372135.83,0.98,0.02,25.32,522.65,518.88,1,4,0.51,2,0.979996409571461,1.97999640957146,0,1
615,"AAPL","2012.03.02 11:30","2012.03.02 11:45","BUY","STOPLOSS",615,5000,524.89,523.45,531.99,523.45,-0.0193490906773891,-7200,364910.51,0.96,0.02,50,525.56,523.45,1,2,0.9,2,0.980650909322611,1.98065090932261,1,0
616,"AAPL","2012.03.05 09:45","2012.03.05 10:00","BUY","STOPLOSS",616,5000,525.61,524.85,529.3,524.85,-0.0104149391228988,-3800,361060.51,0.95,0.02,50,525.83,524.85,1,2,0.3,2,0.989585060877101,1.9895850608771,1,0
617,"AAPL","2012.03.07 12:00","2012.03.07 12:30","BUY","CLOSE",617,3703,515.06,513.11,524.68,514.19,-0.00892386761814634,-3221.61,357788.9,0.94,0.02,37.03,515.32,514.06,1,3,0.27,1.03,0.991076132381854,1.99107613238185,0.869999999999891,0
618,"AAPL","2012.03.08 09:45","2012.03.08 12:30","BUY","CLOSE",618,1940,513.9,510.21,532.25,517.69,0.0205522335913992,7352.6,365104.47,1,0.02,19.4,517.94,511.44,1,12,2.19,1.33,1.0205522335914,0,0,0.938118811881189
619,"AAPL","2012.03.09 10:00","2012.03.09 12:30","BUY","CLOSE",619,3947,523.91,522.06,533.02,524.22,0.00335146545433962,1223.57,366308.64,1,0.02,39.47,525.17,523.29,1,11,1.36,0.67,1.00335146545434,0,0,0.246031746031795
620,"AAPL","2012.03.12 09:45","2012.03.12 10:00","BUY","STOPLOSS",620,5000,529.82,528.56,536.02,528.56,-0.0172004648930724,-6300,359969.17,0.98,0.02,50,530.01,528.56,1,2,0.26,2,0.982799535106928,1.98279953510693,1,0
621,"AAPL","2012.03.13 11:00","2012.03.13 12:30","BUY","CLOSE",621,5000,537.92,536.61,544.36,541.48,0.049455548588867,17800,377719.17,1,0.02,50,541.51,536.69,1,7,4.99,1.88,1.04945554858887,0,0,0.991643454039005
622,"AAPL","2012.03.16 11:15","2012.03.16 12:30","BUY","CLOSE",622,1988,565.38,561.58,584.28,563.86,-0.00800107670954409,-3021.76,374647.41,0.99,0.02,19.88,565.52,562.28,1,6,0.07,1.63,0.991998923290456,1.99199892329046,0.490322580645152,0
623,"AAPL","2012.03.19 12:15","2012.03.19 12:30","BUY","CLOSE",623,2705,574.08,571.31,587.79,574.78,0.00505435358688144,1893.5,376521.03,1,0.02,27.05,575.01,573.73,1,2,0.67,0.25,1.00505435358688,0,0,0.752688172043008
624,"AAPL","2012.03.22 09:45","2012.03.22 10:00","SELL","STOPLOSS",624,3674,574.99,577.04,564.73,577.04,-0.0200048351370707,-7531.7,368962.28,0.98,0.02,36.74,577.04,574.48,1,2,0.5,2,0.979995164862929,1.97999516486293,0,1
625,"AAPL","2012.03.23 10:30","2012.03.23 12:30","SELL","CLOSE",625,4392,574.49,576.17,566.08,573.41,0.0128572285887283,4743.36,373668.9,1,0.02,43.92,575.66,572.94,1,9,1.85,1.39,1.01285722858873,0,0.696774193548434,0
626,"AAPL","2012.03.26 10:45","2012.03.26 11:15","SELL","STOPLOSS",626,5000,572.81,574.3,565.35,574.3,-0.0199397802577328,-7450,366174.98,0.98,0.02,50,574.3,572.65,1,3,0.21,2,0.980060219742267,1.98006021974227,0,1
627,"AAPL","2012.03.27 09:45","2012.03.27 12:30","BUY","CLOSE",627,3699,587.08,585.1,596.87,589.99,0.0294000425756253,10764.09,376889.07,1,0.02,36.99,591.02,587.01,1,12,3.98,0.07,1.02940004257563,0,0,0.738578680203056
628,"AAPL","2012.03.28 10:00","2012.03.28 10:30","BUY","STOPLOSS",628,4259,595,593.23,603.71,593.23,-0.0200036842041569,-7538.43,369313.65,0.98,0.02,42.59,597.16,593.23,1,3,2.44,2,0.979996315795843,1.97999631579584,1,0
629,"AAPL","2012.03.29 10:15","2012.03.29 12:30","SELL","CLOSE",629,3675,590.37,592.38,580.31,585.54,0.0480683484917543,17750.25,387021.31,1,0.02,36.75,591.2,583.63,1,10,6.71,0.83,1.04806834849175,0,0.716617210682498,0
630,"AAPL","2012.03.30 09:45","2012.03.30 12:30","SELL","CLOSE",630,4032,583.41,585.33,573.82,578.9,0.046989781711186,18184.32,405168.88,1,0.02,40.32,583.72,574.7,1,12,9.07,0.32,1.04698978171119,0,0.517795637198626,0
631,"AAPL","2012.04.02 10:15","2012.04.02 10:30","BUY","STOPLOSS",631,4357,587.67,585.81,596.84,585.81,-0.0200035761487658,-8104.02,397024.54,0.98,0.02,43.57,587.82,585.81,1,2,0.16,2,0.979996423851234,1.97999642385123,1,0
632,"AAPL","2012.04.05 11:00","2012.04.05 12:30","BUY","CLOSE",632,4179,603.04,601.14,612.42,608.45,0.0569508155516865,22608.39,419589.36,1,0.02,41.79,608.5,602.66,1,7,5.75,0.4,1.05695081555169,0,0,0.990842490842499
633,"AAPL","2012.04.09 11:15","2012.04.09 12:30","BUY","CLOSE",633,3398,610.2,607.73,622.45,610.42,0.00178182416835382,747.56,420295.13,1,0.02,33.98,611.44,608.06,1,6,1,1.73,1.00178182416835,0,0,0.177419354838714
634,"AAPL","2012.04.10 10:00","2012.04.10 10:15","BUY","STOPLOSS",634,4378,617.98,616.06,627.45,616.06,-0.0200012777769252,-8405.76,411855.39,0.98,0.02,43.78,618.97,616.06,1,2,1.03,2,0.979998722223075,1.97999872222307,1,0
635,"AAPL","2012.04.11 12:00","2012.04.11 12:30","SELL","CLOSE",635,2728,604,607.02,588.92,605.57,-0.0104002895887265,-4282.96,407528.65,0.97,0.02,27.28,605.76,599.86,1,3,2.74,1.17,0.989599710411273,1.98959971041127,0,0.892045454545423
636,"AAPL","2012.04.13 10:00","2012.04.13 10:45","SELL","TAKEPROFIT",636,3327,593.65,596.1,581.41,581.41,0.099932130289522,40722.48,448223.85,1,0.02,33.27,594.23,581.41,1,4,9.99,0.47,1.09993213028952,0,1,0
637,"AAPL","2012.04.16 09:45","2012.04.16 10:00","SELL","TAKEPROFIT",637,2606,580.69,584.13,563.49,563.49,0.100009241604317,44823.2,493013.78,1,0.02,26.06,581.53,563.49,1,2,10,0.49,1.10000924160432,0,1,0
638,"AAPL","2012.04.18 09:45","2012.04.18 10:30","BUY","STOPLOSS",638,3354,591.86,588.92,606.44,588.92,-0.0200020398074011,-9860.76,483126.96,0.98,0.02,33.54,595.77,588.92,1,4,2.66,2,0.979997960192599,1.9799979601926,1,0
639,"AAPL","2012.04.19 12:15","2012.04.19 12:30","SELL","CLOSE",639,2626,574.77,578.45,556.36,573.66,0.00603373980957955,2914.86,486008.28,1,0.02,26.26,575.65,573.61,1,2,0.63,0.48,1.00603373980958,0,0.956896551724176,0
640,"AAPL","2012.04.20 09:45","2012.04.20 10:00","SELL","STOPLOSS",640,2365,560.54,564.65,539.99,564.65,-0.0200010485984641,-9720.15,476261.87,0.98,0.02,23.65,564.65,559.5,1,2,0.51,2,0.979998951401536,1.97999895140154,0,1
641,"AAPL","2012.04.23 10:30","2012.04.23 12:15","SELL","STOPLOSS",641,2307,546.62,550.75,525.95,550.75,-0.0200066050977591,-9527.91,466710.31,0.96,0.02,23.07,550.75,535,1,8,5.63,2,0.979993394902241,1.97999339490224,0,1
642,"AAPL","2012.04.24 11:00","2012.04.24 12:30","SELL","CLOSE",642,2438,539.68,543.51,520.55,538.54,0.00595542316520126,2779.32,469466.56,1,0.02,24.38,541.01,536.81,1,7,1.5,0.69,1.0059554231652,0,0.397212543554002,0
643,"AAPL","2012.04.26 11:00","2012.04.26 12:30","SELL","CLOSE",643,4047,581.32,583.64,569.73,581.15,0.00146554789772035,687.99,470130.17,1,0.02,40.47,582.91,578.73,1,7,2.23,1.37,1.00146554789772,0,0.0656370656370929,0
644,"AAPL","2012.04.27 09:45","2012.04.27 10:15","SELL","STOPLOSS",644,4701,577.41,579.41,567.39,579.41,-0.0200004382142381,-9402,460687.7,0.98,0.02,47.01,579.41,577.4,1,3,0.01,2,0.979999561785762,1.97999956178576,0,1
645,"AAPL","2012.04.30 09:45","2012.04.30 12:30","SELL","CLOSE",645,4749,571.04,572.98,561.34,563.2,0.0808269022000618,37232.16,497872.85,1,0.02,47.49,572.13,562.03,1,12,9.29,1.12,1.08082690220006,0,0.87014428412875,0
646,"AAPL","2012.05.02 10:30","2012.05.02 10:45","SELL","STOPLOSS",646,3045,557.91,561.18,541.57,561.18,-0.0200012912158587,-9957.15,487868.21,0.98,0.02,30.45,561.18,556.99,1,2,0.56,2,0.979998708784141,1.97999870878414,0,1
647,"AAPL","2012.05.03 09:45","2012.05.03 10:15","BUY","STOPLOSS",647,5000,565.24,563.38,574.4,563.38,-0.019063714953102,-9300,478537.76,0.96,0.02,50,566.55,563.38,1,3,1.34,2,0.980936285046898,1.9809362850469,1,0
648,"AAPL","2012.05.04 09:45","2012.05.04 12:30","SELL","CLOSE",648,4558,551.78,553.88,541.3,547.84,0.0375318273554148,17958.52,496446.28,1,0.02,45.58,552.22,546.2,1,12,5.32,0.42,1.03753182735541,0,0.706093189964156,0
649,"AAPL","2012.05.08 10:00","2012.05.08 12:30","SELL","CLOSE",649,4534,543,545.19,532.07,538.57,0.0404625134493157,20085.62,516486.32,1,0.02,45.34,544.5,537.02,1,11,5.46,1.37,1.04046251344932,0,0.740802675585293,0
650,"AAPL","2012.05.09 10:30","2012.05.09 10:45","SELL","STOPLOSS",650,3443,539.89,542.89,524.88,542.89,-0.0200003493138746,-10329,506111.98,0.98,0.02,34.43,542.89,539.67,1,2,0.15,2,0.979999650686125,1.97999965068613,0,1
651,"AAPL","2012.05.11 11:00","2012.05.11 11:45","BUY","STOPLOSS",651,4797,549.64,547.53,560.07,547.53,-0.0200002351418271,-10121.67,495955.88,0.96,0.02,47.97,550.16,547.53,1,4,0.49,2,0.979999764858173,1.97999976485817,1,0
652,"AAPL","2012.05.14 09:45","2012.05.14 12:30","SELL","CLOSE",652,5000,541.9,543.61,533.37,541.86,0.000403300685403174,200,496107.91,1,0.02,50,544.55,540.18,1,12,1.73,3.1,1.0004033006854,0,0.0232558139534669,0
653,"AAPL","2012.05.15 09:45","2012.05.15 10:00","SELL","STOPLOSS",653,5000,535.24,537.07,526.09,537.07,-0.0184454270671744,-9150,486907.91,0.98,0.02,50,537.07,535.13,1,2,0.11,2,0.981554572932826,1.98155457293283,0,1
654,"AAPL","2012.05.16 11:30","2012.05.16 12:30","SELL","CLOSE",654,3834,529.06,531.6,516.37,530.57,-0.0118912312629362,-5789.34,481068.57,0.97,0.02,38.34,531.21,528.96,1,5,0.08,1.69,0.988108768737064,1.98810876873706,0,0.702325581395315
655,"AAPL","2012.05.17 10:15","2012.05.17 12:30","SELL","CLOSE",655,2797,517.07,520.51,499.86,513.27,0.0220954928342028,10628.6,491658.83,1,0.02,27.97,521.12,510.8,1,10,3.65,2.35,1.0220954928342,0,0.606060606060613,0
656,"AAPL","2012.05.21 10:00","2012.05.21 12:15","BUY","TAKEPROFIT",656,3487,516.53,513.71,530.49,530.49,0.0990143702533213,48678.52,540309.38,1,0.02,34.87,530.49,515.39,1,10,9.9,0.81,1.09901437025332,0,0,1
657,"AAPL","2012.05.25 10:00","2012.05.25 12:30","SELL","CLOSE",657,3602,540,543,524.99,537.27,0.0182008586709002,9833.46,550107.97,1,0.02,36.02,540.71,536.78,1,11,2.15,0.47,1.0182008586709,0,0.84782608695652,0
658,"AAPL","2012.05.30 12:00","2012.05.30 12:30","BUY","CLOSE",658,4623,549.39,547.01,561.15,548.99,-0.00336174204119988,-1849.2,548222.75,1,0.02,46.23,549.74,547.86,1,3,0.29,1.29,0.9966382579588,1.9966382579588,0.261437908496722,0
659,"AAPL","2012.06.04 10:15","2012.06.04 10:45","SELL","STOPLOSS",659,3572,533.47,536.54,518.11,536.54,-0.0200045780873641,-10966.04,537210.48,0.98,0.02,35.72,536.54,530.56,1,3,1.9,2,0.979995421912636,1.97999542191264,0,1
660,"AAPL","2012.06.06 09:45","2012.06.06 12:30","BUY","CLOSE",660,5000,546.08,544.08,555.98,549.82,0.0348117621907629,18700,555874.76,1,0.02,50,551.56,545.29,1,12,5.1,0.79,1.03481176219076,0,0,0.682481751824838
661,"AAPL","2012.06.12 10:15","2012.06.12 10:45","SELL","STOPLOSS",661,3400,546.21,549.48,529.85,549.48,-0.0200027073281147,-11118,544706.76,0.98,0.02,34,549.48,544.69,1,3,0.93,2,0.979997292671885,1.97999729267189,0,1
662,"AAPL","2012.06.13 11:00","2012.06.13 12:00","BUY","STOPLOSS",662,5000,555.73,553.57,566.4,553.57,-0.0198284195449752,-10800,533872.76,0.96,0.02,50,555.81,553.57,1,5,0.07,2,0.980171580455025,1.98017158045502,1,0
663,"AAPL","2012.06.18 09:45","2012.06.18 10:00","BUY","STOPLOSS",663,5000,556.26,554.71,563.91,554.71,-0.0145179272610998,-7750,526072.76,0.95,0.02,50,556.32,554.71,1,2,0.06,2,0.9854820727389,1.9854820727389,1,0
664,"AAPL","2012.06.21 09:45","2012.06.21 10:00","BUY","STOPLOSS",664,5000,564.06,562.02,574.16,562.02,-0.0193907959419846,-10200,515822.76,0.93,0.02,50,564.45,562.02,1,2,0.37,2,0.980609204058015,1.98060920405802,1,0
665,"AAPL","2012.06.22 11:00","2012.06.22 11:15","SELL","STOPLOSS",665,5000,553.66,555.38,545.08,555.38,-0.0166740096937261,-8600,507172.76,0.91,0.02,50,555.38,553.31,1,2,0.34,2,0.983325990306274,1.98332599030627,0,1
666,"AAPL","2012.06.25 10:15","2012.06.25 12:30","SELL","CLOSE",666,5000,554.54,556.08,546.86,549.94,0.0453539099684648,23000,530122.76,1,0.02,50,554.54,548.64,1,10,5.82,0,1.04535390996846,0,0.779661016949159,0
667,"AAPL","2012.06.26 11:15","2012.06.26 12:30","SELL","CLOSE",667,5000,547.58,549.39,538.52,547.95,-0.00349008690806785,-1850,528222.76,1,0.02,50,549.26,546.89,1,6,0.65,1.86,0.996509913091932,1.99650991309193,0,0.220238095238037
668,"AAPL","2012.06.27 09:45","2012.06.27 10:00","BUY","STOPLOSS",668,5000,553.94,552.19,562.59,552.19,-0.0165665491722806,-8750,519422.76,0.98,0.02,50,553.98,552.19,1,2,0.04,2,0.983433450827719,1.98343345082772,1,0
669,"AAPL","2012.06.28 10:15","2012.06.28 12:30","SELL","CLOSE",669,5000,549.16,550.51,542.39,546.33,0.0272444014969129,14150,533522.76,1,0.02,50,550.47,546.01,1,10,3.03,1.94,1.02724440149691,0,0.898412698412718,0
670,"AAPL","2012.07.02 09:45","2012.07.02 10:00","BUY","STOPLOSS",670,5000,566.61,565.27,573.21,565.27,-0.0125592167067723,-6700,526772.76,0.99,0.02,50,568.9,565.27,1,2,2.15,2,0.987440783293228,1.98744078329323,1,0
671,"AAPL","2012.07.05 09:45","2012.07.05 10:00","BUY","STOPLOSS",671,5000,582.7,581.17,590.22,581.17,-0.0145237695823124,-7650,519072.76,0.97,0.02,50,583.23,581.17,1,2,0.5,2,0.985476230417688,1.98547623041769,1,0
672,"AAPL","2012.07.09 09:45","2012.07.09 10:00","BUY","STOPLOSS",672,5000,586.44,584.41,596.47,584.41,-0.0195559824775305,-10150,508872.76,0.95,0.02,50,586.69,584.41,1,2,0.24,2,0.980444017522469,1.98044401752247,1,0
673,"AAPL","2012.07.10 09:45","2012.07.10 10:15","BUY","STOPLOSS",673,5000,593.49,592.02,600.71,592.02,-0.0144451085482101,-7350,501472.76,0.94,0.02,50,594.76,592.02,1,3,1.25,2,0.98555489145179,1.98555489145179,1,0
674,"AAPL","2012.07.11 11:00","2012.07.11 12:30","SELL","CLOSE",674,3661,578.7,581.44,565.02,579.47,-0.00562194264975091,-2818.97,498603.79,0.94,0.02,36.61,580.92,578.23,1,7,0.34,1.62,0.994378057350249,1.99437805735025,0,0.346846846846852
675,"AAPL","2012.07.12 10:30","2012.07.12 11:45","SELL","STOPLOSS",675,3475,572.63,575.5,558.3,575.5,-0.0200038237575118,-9973.25,488593.93,0.92,0.02,34.75,575.5,569.65,1,6,2.08,2,0.979996176242488,1.97999617624249,0,1
676,"AAPL","2012.07.13 10:00","2012.07.13 12:30","BUY","CLOSE",676,4072,579.71,577.31,591.59,580.52,0.00675111662009842,3298.32,491857.5,1,0.02,40.72,581.56,577.88,1,11,1.54,1.52,1.0067511166201,0,0,0.43783783783783
677,"AAPL","2012.07.16 10:00","2012.07.16 12:30","BUY","CLOSE",677,5000,583.17,581.73,590.25,585.22,0.0208410945230457,10250,502066.78,1,0.02,50,587.86,583.15,1,11,4.77,0.03,1.02084109452305,0,0,0.437100213219626
678,"AAPL","2012.07.19 09:45","2012.07.19 12:30","BUY","CLOSE",678,5000,586.14,584.74,593,589.82,0.0366521613082331,18400,520416.78,1,0.02,50,590.06,584.5,1,12,3.9,2.34,1.03665216130823,0,0,0.938775510204108
679,"AAPL","2012.07.20 11:45","2012.07.20 12:30","SELL","CLOSE",679,5000,585.25,586.76,577.71,582.8,0.023541087692031,12250,532616.78,1,0.02,50,585.63,582.62,1,4,2.53,0.5,1.02354108769203,0,0.931558935361236,0
680,"AAPL","2012.07.24 09:45","2012.07.24 12:00","BUY","STOPLOSS",680,4261,582.23,579.73,594.61,579.73,-0.0200021863924739,-10652.5,521914.28,0.98,0.02,42.61,583.58,579.73,1,10,1.08,2,0.979997813607526,1.97999781360753,1,0
681,"AAPL","2012.07.26 11:45","2012.07.26 12:30","SELL","CLOSE",681,4788,549.92,552.1,539.03,550.83,-0.00834894908167694,-4357.08,517514.59,0.97,0.02,47.88,551.3,548.2,1,4,1.58,1.27,0.991651050918323,1.99165105091832,0,0.659420289855052
682,"AAPL","2012.07.27 10:00","2012.07.27 10:45","SELL","STOPLOSS",682,5000,551.01,552.54,543.38,552.54,-0.0147835596999073,-7650,509816.71,0.96,0.02,50,552.54,549.99,1,4,0.99,2,0.985216440300093,1.98521644030009,0,1
683,"AAPL","2012.07.31 11:00","2012.07.31 12:00","BUY","STOPLOSS",683,3907,586.28,583.67,599.22,583.67,-0.0200037974233346,-10197.27,499569.44,0.94,0.02,39.07,586.99,583.67,1,5,0.54,2,0.979996202576665,1.97999620257667,1,0
684,"AAPL","2012.08.01 09:45","2012.08.01 10:00","BUY","STOPLOSS",684,5000,590.03,588.13,599.4,588.13,-0.0190178627177353,-9500,490030.37,0.92,0.02,50,590.14,588.13,1,2,0.11,2,0.980982137282265,1.98098213728226,1,0
